customer_id,customer_category
csid_12486,1
csid_12487,1
csid_12488,1
csid_12489,1
csid_12490,1
csid_12491,1
csid_12492,1
csid_12493,1
csid_12494,1
csid_12495,1
csid_12496,1
csid_12497,1
csid_12498,1
csid_12499,1
csid_12500,1
csid_12501,1
csid_12502,1
csid_12503,1
csid_12504,1
csid_12505,1
csid_12506,1
csid_12507,1
csid_12508,1
csid_12509,1
csid_12510,1
csid_12511,1
csid_12512,1
csid_12513,1
csid_12514,1
csid_12515,1
csid_12516,1
csid_12517,1
csid_12518,1
csid_12519,1
csid_12520,1
csid_12521,1
csid_12522,1
csid_12523,1
csid_12524,1
csid_12525,1
csid_12526,1
csid_12527,1
csid_12528,1
csid_12529,1
csid_12530,1
csid_12531,1
csid_12532,1
csid_12533,1
csid_12534,1
csid_12535,1
csid_12536,1
csid_12537,1
csid_12538,1
csid_12539,1
csid_12540,1
csid_12541,1
csid_12542,1
csid_12543,1
csid_12544,1
csid_12545,1
csid_12546,1
csid_12547,1
csid_12548,1
csid_12549,1
csid_12550,1
csid_12551,1
csid_12552,1
csid_12553,1
csid_12554,1
csid_12555,1
csid_12556,1
csid_12557,1
csid_12558,1
csid_12559,1
csid_12560,1
csid_12561,1
csid_12562,1
csid_12563,1
csid_12564,1
csid_12565,1
csid_12566,1
csid_12567,1
csid_12568,1
csid_12569,1
csid_12570,1
csid_12571,1
csid_12572,1
csid_12573,1
csid_12574,1
csid_12575,1
csid_12576,1
csid_12577,1
csid_12578,1
csid_12579,1
csid_12580,1
csid_12581,1
csid_12582,1
csid_12583,1
csid_12584,1
csid_12585,1
csid_12586,1
csid_12587,1
csid_12588,1
csid_12589,1
csid_12590,1
csid_12591,1
csid_12592,1
csid_12593,1
csid_12594,1
csid_12595,1
csid_12596,1
csid_12597,1
csid_12598,1
csid_12599,1
csid_12600,1
csid_12601,1
csid_12602,1
csid_12603,1
csid_12604,1
csid_12605,1
csid_12606,1
csid_12607,1
csid_12608,1
csid_12609,1
csid_12610,1
csid_12611,1
csid_12612,1
csid_12613,1
csid_12614,1
csid_12615,1
csid_12616,1
csid_12617,1
csid_12618,1
csid_12619,1
csid_12620,1
csid_12621,1
csid_12622,1
csid_12623,1
csid_12624,1
csid_12625,1
csid_12626,1
csid_12627,1
csid_12628,1
csid_12629,1
csid_12630,1
csid_12631,1
csid_12632,1
csid_12633,1
csid_12634,1
csid_12635,1
csid_12636,1
csid_12637,1
csid_12638,1
csid_12639,1
csid_12640,1
csid_12641,1
csid_12642,1
csid_12643,1
csid_12644,1
csid_12645,1
csid_12646,1
csid_12647,1
csid_12648,1
csid_12649,1
csid_12650,1
csid_12651,1
csid_12652,1
csid_12653,1
csid_12654,1
csid_12655,1
csid_12656,1
csid_12657,1
csid_12658,1
csid_12659,1
csid_12660,1
csid_12661,1
csid_12662,1
csid_12663,1
csid_12664,1
csid_12665,1
csid_12666,1
csid_12667,1
csid_12668,1
csid_12669,1
csid_12670,1
csid_12671,1
csid_12672,1
csid_12673,1
csid_12674,1
csid_12675,1
csid_12676,1
csid_12677,1
csid_12678,1
csid_12679,1
csid_12680,1
csid_12681,1
csid_12682,1
csid_12683,1
csid_12684,1
csid_12685,1
csid_12686,1
csid_12687,1
csid_12688,1
csid_12689,1
csid_12690,1
csid_12691,1
csid_12692,1
csid_12693,1
csid_12694,1
csid_12695,1
csid_12696,1
csid_12697,1
csid_12698,1
csid_12699,1
csid_12700,1
csid_12701,1
csid_12702,1
csid_12703,1
csid_12704,1
csid_12705,1
csid_12706,1
csid_12707,1
csid_12708,1
csid_12709,1
csid_12710,1
csid_12711,1
csid_12712,1
csid_12713,1
csid_12714,1
csid_12715,1
csid_12716,1
csid_12717,1
csid_12718,1
csid_12719,1
csid_12720,1
csid_12721,1
csid_12722,1
csid_12723,1
csid_12724,1
csid_12725,1
csid_12726,1
csid_12727,1
csid_12728,1
csid_12729,1
csid_12730,1
csid_12731,1
csid_12732,1
csid_12733,1
csid_12734,1
csid_12735,1
csid_12736,1
csid_12737,1
csid_12738,1
csid_12739,1
csid_12740,1
csid_12741,1
csid_12742,1
csid_12743,1
csid_12744,1
csid_12745,1
csid_12746,1
csid_12747,1
csid_12748,1
csid_12749,1
csid_12750,1
csid_12751,1
csid_12752,1
csid_12753,1
csid_12754,1
csid_12755,1
csid_12756,1
csid_12757,1
csid_12758,1
csid_12759,1
csid_12760,1
csid_12761,1
csid_12762,1
csid_12763,1
csid_12764,1
csid_12765,1
csid_12766,1
csid_12767,1
csid_12768,1
csid_12769,1
csid_12770,1
csid_12771,1
csid_12772,1
csid_12773,1
csid_12774,1
csid_12775,1
csid_12776,1
csid_12777,1
csid_12778,1
csid_12779,1
csid_12780,1
csid_12781,1
csid_12782,1
csid_12783,1
csid_12784,1
csid_12785,1
csid_12786,1
csid_12787,1
csid_12788,1
csid_12789,1
csid_12790,1
csid_12791,1
csid_12792,1
csid_12793,1
csid_12794,1
csid_12795,1
csid_12796,1
csid_12797,1
csid_12798,1
csid_12799,1
csid_12800,1
csid_12801,1
csid_12802,1
csid_12803,1
csid_12804,1
csid_12805,1
csid_12806,1
csid_12807,1
csid_12808,1
csid_12809,1
csid_12810,1
csid_12811,1
csid_12812,1
csid_12813,1
csid_12814,1
csid_12815,1
csid_12816,1
csid_12817,1
csid_12818,1
csid_12819,1
csid_12820,1
csid_12821,1
csid_12822,1
csid_12823,1
csid_12824,1
csid_12825,1
csid_12826,1
csid_12827,1
csid_12828,1
csid_12829,1
csid_12830,1
csid_12831,1
csid_12832,1
csid_12833,1
csid_12834,1
csid_12835,1
csid_12836,1
csid_12837,1
csid_12838,1
csid_12839,1
csid_12840,1
csid_12841,1
csid_12842,1
csid_12843,1
csid_12844,1
csid_12845,1
csid_12846,1
csid_12847,1
csid_12848,1
csid_12849,1
csid_12850,1
csid_12851,1
csid_12852,1
csid_12853,1
csid_12854,1
csid_12855,1
csid_12856,1
csid_12857,1
csid_12858,1
csid_12859,1
csid_12860,1
csid_12861,1
csid_12862,1
csid_12863,1
csid_12864,1
csid_12865,1
csid_12866,1
csid_12867,1
csid_12868,1
csid_12869,1
csid_12870,1
csid_12871,1
csid_12872,1
csid_12873,1
csid_12874,1
csid_12875,1
csid_12876,1
csid_12877,1
csid_12878,1
csid_12879,1
csid_12880,1
csid_12881,1
csid_12882,1
csid_12883,1
csid_12884,1
csid_12885,1
csid_12886,1
csid_12887,1
csid_12888,1
csid_12889,1
csid_12890,1
csid_12891,1
csid_12892,1
csid_12893,1
csid_12894,1
csid_12895,1
csid_12896,1
csid_12897,1
csid_12898,1
csid_12899,1
csid_12900,1
csid_12901,1
csid_12902,1
csid_12903,1
csid_12904,1
csid_12905,1
csid_12906,1
csid_12907,1
csid_12908,1
csid_12909,1
csid_12910,1
csid_12911,1
csid_12912,1
csid_12913,1
csid_12914,1
csid_12915,1
csid_12916,1
csid_12917,1
csid_12918,1
csid_12919,1
csid_12920,1
csid_12921,1
csid_12922,1
csid_12923,1
csid_12924,1
csid_12925,1
csid_12926,1
csid_12927,1
csid_12928,1
csid_12929,1
csid_12930,1
csid_12931,1
csid_12932,1
csid_12933,1
csid_12934,1
csid_12935,1
csid_12936,1
csid_12937,1
csid_12938,1
csid_12939,1
csid_12940,1
csid_12941,1
csid_12942,1
csid_12943,1
csid_12944,1
csid_12945,1
csid_12946,1
csid_12947,1
csid_12948,1
csid_12949,1
csid_12950,1
csid_12951,1
csid_12952,1
csid_12953,1
csid_12954,1
csid_12955,1
csid_12956,1
csid_12957,1
csid_12958,1
csid_12959,1
csid_12960,1
csid_12961,1
csid_12962,1
csid_12963,1
csid_12964,1
csid_12965,1
csid_12966,1
csid_12967,1
csid_12968,1
csid_12969,1
csid_12970,1
csid_12971,1
csid_12972,1
csid_12973,1
csid_12974,1
csid_12975,1
csid_12976,1
csid_12977,1
csid_12978,1
csid_12979,1
csid_12980,1
csid_12981,1
csid_12982,1
csid_12983,1
csid_12984,1
csid_12985,1
csid_12986,1
csid_12987,1
csid_12988,1
csid_12989,1
csid_12990,1
csid_12991,1
csid_12992,1
csid_12993,1
csid_12994,1
csid_12995,1
csid_12996,1
csid_12997,1
csid_12998,1
csid_12999,1
csid_13000,1
csid_13001,1
csid_13002,1
csid_13003,1
csid_13004,1
csid_13005,1
csid_13006,1
csid_13007,1
csid_13008,1
csid_13009,1
csid_13010,1
csid_13011,1
csid_13012,1
csid_13013,1
csid_13014,1
csid_13015,1
csid_13016,1
csid_13017,1
csid_13018,1
csid_13019,1
csid_13020,1
csid_13021,1
csid_13022,1
csid_13023,1
csid_13024,1
csid_13025,1
csid_13026,1
csid_13027,1
csid_13028,1
csid_13029,1
csid_13030,1
csid_13031,1
csid_13032,1
csid_13033,1
csid_13034,1
csid_13035,1
csid_13036,1
csid_13037,1
csid_13038,1
csid_13039,1
csid_13040,1
csid_13041,1
csid_13042,1
csid_13043,1
csid_13044,1
csid_13045,1
csid_13046,1
csid_13047,1
csid_13048,1
csid_13049,1
csid_13050,1
csid_13051,1
csid_13052,1
csid_13053,1
csid_13054,1
csid_13055,1
csid_13056,1
csid_13057,1
csid_13058,1
csid_13059,1
csid_13060,1
csid_13061,1
csid_13062,1
csid_13063,1
csid_13064,1
csid_13065,1
csid_13066,1
csid_13067,1
csid_13068,1
csid_13069,1
csid_13070,1
csid_13071,1
csid_13072,1
csid_13073,1
csid_13074,1
csid_13075,1
csid_13076,1
csid_13077,1
csid_13078,1
csid_13079,1
csid_13080,1
csid_13081,1
csid_13082,1
csid_13083,1
csid_13084,1
csid_13085,1
csid_13086,1
csid_13087,1
csid_13088,1
csid_13089,1
csid_13090,1
csid_13091,1
csid_13092,1
csid_13093,1
csid_13094,1
csid_13095,1
csid_13096,1
csid_13097,1
csid_13098,1
csid_13099,1
csid_13100,1
csid_13101,1
csid_13102,1
csid_13103,1
csid_13104,1
csid_13105,1
csid_13106,1
csid_13107,1
csid_13108,1
csid_13109,1
csid_13110,1
csid_13111,1
csid_13112,1
csid_13113,1
csid_13114,1
csid_13115,1
csid_13116,1
csid_13117,1
csid_13118,1
csid_13119,1
csid_13120,1
csid_13121,1
csid_13122,1
csid_13123,1
csid_13124,1
csid_13125,1
csid_13126,1
csid_13127,1
csid_13128,1
csid_13129,1
csid_13130,1
csid_13131,1
csid_13132,1
csid_13133,1
csid_13134,1
csid_13135,1
csid_13136,1
csid_13137,1
csid_13138,1
csid_13139,1
csid_13140,1
csid_13141,1
csid_13142,1
csid_13143,1
csid_13144,1
csid_13145,1
csid_13146,1
csid_13147,1
csid_13148,1
csid_13149,1
csid_13150,1
csid_13151,1
csid_13152,1
csid_13153,1
csid_13154,1
csid_13155,1
csid_13156,1
csid_13157,1
csid_13158,1
csid_13159,1
csid_13160,1
csid_13161,1
csid_13162,1
csid_13163,1
csid_13164,1
csid_13165,1
csid_13166,1
csid_13167,1
csid_13168,1
csid_13169,1
csid_13170,1
csid_13171,1
csid_13172,1
csid_13173,1
csid_13174,1
csid_13175,1
csid_13176,1
csid_13177,1
csid_13178,1
csid_13179,1
csid_13180,1
csid_13181,1
csid_13182,1
csid_13183,1
csid_13184,1
csid_13185,1
csid_13186,1
csid_13187,1
csid_13188,1
csid_13189,1
csid_13190,1
csid_13191,1
csid_13192,1
csid_13193,1
csid_13194,1
csid_13195,1
csid_13196,1
csid_13197,1
csid_13198,1
csid_13199,1
csid_13200,1
csid_13201,1
csid_13202,1
csid_13203,1
csid_13204,1
csid_13205,1
csid_13206,1
csid_13207,1
csid_13208,1
csid_13209,1
csid_13210,1
csid_13211,1
csid_13212,1
csid_13213,1
csid_13214,1
csid_13215,1
csid_13216,1
csid_13217,1
csid_13218,1
csid_13219,1
csid_13220,1
csid_13221,1
csid_13222,1
csid_13223,1
csid_13224,1
csid_13225,1
csid_13226,1
csid_13227,1
csid_13228,1
csid_13229,1
csid_13230,1
csid_13231,1
csid_13232,1
csid_13233,1
csid_13234,1
csid_13235,1
csid_13236,1
csid_13237,1
csid_13238,1
csid_13239,1
csid_13240,1
csid_13241,1
csid_13242,1
csid_13243,1
csid_13244,1
csid_13245,1
csid_13246,1
csid_13247,1
csid_13248,1
csid_13249,1
csid_13250,1
csid_13251,1
csid_13252,1
csid_13253,1
csid_13254,1
csid_13255,1
csid_13256,1
csid_13257,1
csid_13258,1
csid_13259,1
csid_13260,1
csid_13261,1
csid_13262,1
csid_13263,1
csid_13264,1
csid_13265,1
csid_13266,1
csid_13267,1
csid_13268,1
csid_13269,1
csid_13270,1
csid_13271,1
csid_13272,1
csid_13273,1
csid_13274,1
csid_13275,1
csid_13276,1
csid_13277,1
csid_13278,1
csid_13279,1
csid_13280,1
csid_13281,1
csid_13282,1
csid_13283,1
csid_13284,1
csid_13285,1
csid_13286,1
csid_13287,1
csid_13288,1
csid_13289,1
csid_13290,1
csid_13291,1
csid_13292,1
csid_13293,1
csid_13294,1
csid_13295,1
csid_13296,1
csid_13297,1
csid_13298,1
csid_13299,1
csid_13300,1
csid_13301,1
csid_13302,1
csid_13303,1
csid_13304,1
csid_13305,1
csid_13306,1
csid_13307,1
csid_13308,1
csid_13309,1
csid_13310,1
csid_13311,1
csid_13312,1
csid_13313,1
csid_13314,1
csid_13315,1
csid_13316,1
csid_13317,1
csid_13318,1
csid_13319,1
csid_13320,1
csid_13321,1
csid_13322,1
csid_13323,1
csid_13324,1
csid_13325,1
csid_13326,1
csid_13327,1
csid_13328,1
csid_13329,1
csid_13330,1
csid_13331,1
csid_13332,1
csid_13333,1
csid_13334,1
csid_13335,1
csid_13336,1
csid_13337,1
csid_13338,1
csid_13339,1
csid_13340,1
csid_13341,1
csid_13342,1
csid_13343,1
csid_13344,1
csid_13345,1
csid_13346,1
csid_13347,1
csid_13348,1
csid_13349,1
csid_13350,1
csid_13351,1
csid_13352,1
csid_13353,1
csid_13354,1
csid_13355,1
csid_13356,1
csid_13357,1
csid_13358,1
csid_13359,1
csid_13360,1
csid_13361,1
csid_13362,1
csid_13363,1
csid_13364,1
csid_13365,1
csid_13366,1
csid_13367,1
csid_13368,1
csid_13369,1
csid_13370,1
csid_13371,1
csid_13372,1
csid_13373,1
csid_13374,1
csid_13375,1
csid_13376,1
csid_13377,1
csid_13378,1
csid_13379,1
csid_13380,1
csid_13381,1
csid_13382,1
csid_13383,1
csid_13384,1
csid_13385,1
csid_13386,1
csid_13387,1
csid_13388,1
csid_13389,1
csid_13390,1
csid_13391,1
csid_13392,1
csid_13393,1
csid_13394,1
csid_13395,1
csid_13396,1
csid_13397,1
csid_13398,1
csid_13399,1
csid_13400,1
csid_13401,1
csid_13402,1
csid_13403,1
csid_13404,1
csid_13405,1
csid_13406,1
csid_13407,1
csid_13408,1
csid_13409,1
csid_13410,1
csid_13411,1
csid_13412,1
csid_13413,1
csid_13414,1
csid_13415,1
csid_13416,1
csid_13417,1
csid_13418,1
csid_13419,1
csid_13420,1
csid_13421,1
csid_13422,1
csid_13423,1
csid_13424,1
csid_13425,1
csid_13426,1
csid_13427,1
csid_13428,1
csid_13429,1
csid_13430,1
csid_13431,1
csid_13432,1
csid_13433,1
csid_13434,1
csid_13435,1
csid_13436,1
csid_13437,1
csid_13438,1
csid_13439,1
csid_13440,1
csid_13441,1
csid_13442,1
csid_13443,1
csid_13444,1
csid_13445,1
csid_13446,1
csid_13447,1
csid_13448,1
csid_13449,1
csid_13450,1
csid_13451,1
csid_13452,1
csid_13453,1
csid_13454,1
csid_13455,1
csid_13456,1
csid_13457,1
csid_13458,1
csid_13459,1
csid_13460,1
csid_13461,1
csid_13462,1
csid_13463,1
csid_13464,1
csid_13465,1
csid_13466,1
csid_13467,1
csid_13468,1
csid_13469,1
csid_13470,1
csid_13471,1
csid_13472,1
csid_13473,1
csid_13474,1
csid_13475,1
csid_13476,1
csid_13477,1
csid_13478,1
csid_13479,1
csid_13480,1
csid_13481,1
csid_13482,1
csid_13483,1
csid_13484,1
csid_13485,1
csid_13486,1
csid_13487,1
csid_13488,1
csid_13489,1
csid_13490,1
csid_13491,1
csid_13492,1
csid_13493,1
csid_13494,1
csid_13495,1
csid_13496,1
csid_13497,1
csid_13498,1
csid_13499,1
csid_13500,1
csid_13501,1
csid_13502,1
csid_13503,1
csid_13504,1
csid_13505,1
csid_13506,1
csid_13507,1
csid_13508,1
csid_13509,1
csid_13510,1
csid_13511,1
csid_13512,1
csid_13513,1
csid_13514,1
csid_13515,1
csid_13516,1
csid_13517,1
csid_13518,1
csid_13519,1
csid_13520,1
csid_13521,1
csid_13522,1
csid_13523,1
csid_13524,1
csid_13525,1
csid_13526,1
csid_13527,1
csid_13528,1
csid_13529,1
csid_13530,1
csid_13531,1
csid_13532,1
csid_13533,1
csid_13534,1
csid_13535,1
csid_13536,1
csid_13537,1
csid_13538,1
csid_13539,1
csid_13540,1
csid_13541,1
csid_13542,1
csid_13543,1
csid_13544,1
csid_13545,1
csid_13546,1
csid_13547,1
csid_13548,1
csid_13549,1
csid_13550,1
csid_13551,1
csid_13552,1
csid_13553,1
csid_13554,1
csid_13555,1
csid_13556,1
csid_13557,1
csid_13558,1
csid_13559,1
csid_13560,1
csid_13561,1
csid_13562,1
csid_13563,1
csid_13564,1
csid_13565,1
csid_13566,1
csid_13567,1
csid_13568,1
csid_13569,1
csid_13570,1
csid_13571,1
csid_13572,1
csid_13573,1
csid_13574,1
csid_13575,1
csid_13576,1
csid_13577,1
csid_13578,1
csid_13579,1
csid_13580,1
csid_13581,1
csid_13582,1
csid_13583,1
csid_13584,1
csid_13585,1
csid_13586,1
csid_13587,1
csid_13588,1
csid_13589,1
csid_13590,1
csid_13591,1
csid_13592,1
csid_13593,1
csid_13594,1
csid_13595,1
csid_13596,1
csid_13597,1
csid_13598,1
csid_13599,1
csid_13600,1
csid_13601,1
csid_13602,1
csid_13603,1
csid_13604,1
csid_13605,1
csid_13606,1
csid_13607,1
csid_13608,1
csid_13609,1
csid_13610,1
csid_13611,1
csid_13612,1
csid_13613,1
csid_13614,1
csid_13615,1
csid_13616,1
csid_13617,1
csid_13618,1
csid_13619,1
csid_13620,1
csid_13621,1
csid_13622,1
csid_13623,1
csid_13624,1
csid_13625,1
csid_13626,1
csid_13627,1
csid_13628,1
csid_13629,1
csid_13630,1
csid_13631,1
csid_13632,1
csid_13633,1
csid_13634,1
csid_13635,1
csid_13636,1
csid_13637,1
csid_13638,1
csid_13639,1
csid_13640,1
csid_13641,1
csid_13642,1
csid_13643,1
csid_13644,1
csid_13645,1
csid_13646,1
csid_13647,1
csid_13648,1
csid_13649,1
csid_13650,1
csid_13651,1
csid_13652,1
csid_13653,1
csid_13654,1
csid_13655,1
csid_13656,1
csid_13657,1
csid_13658,1
csid_13659,1
csid_13660,1
csid_13661,1
csid_13662,1
csid_13663,1
csid_13664,1
csid_13665,1
csid_13666,1
csid_13667,1
csid_13668,1
csid_13669,1
csid_13670,1
csid_13671,1
csid_13672,1
csid_13673,1
csid_13674,1
csid_13675,1
csid_13676,1
csid_13677,1
csid_13678,1
csid_13679,1
csid_13680,1
csid_13681,1
csid_13682,1
csid_13683,1
csid_13684,1
csid_13685,1
csid_13686,1
csid_13687,1
csid_13688,1
csid_13689,1
csid_13690,1
csid_13691,1
csid_13692,1
csid_13693,1
csid_13694,1
csid_13695,1
csid_13696,1
csid_13697,1
csid_13698,1
csid_13699,1
csid_13700,1
csid_13701,1
csid_13702,1
csid_13703,1
csid_13704,1
csid_13705,1
csid_13706,1
csid_13707,1
csid_13708,1
csid_13709,1
csid_13710,1
csid_13711,1
csid_13712,1
csid_13713,1
csid_13714,1
csid_13715,1
csid_13716,1
csid_13717,1
csid_13718,1
csid_13719,1
csid_13720,1
csid_13721,1
csid_13722,1
csid_13723,1
csid_13724,1
csid_13725,1
csid_13726,1
csid_13727,1
csid_13728,1
csid_13729,1
csid_13730,1
csid_13731,1
csid_13732,1
csid_13733,1
csid_13734,1
csid_13735,1
csid_13736,1
csid_13737,1
csid_13738,1
csid_13739,1
csid_13740,1
csid_13741,1
csid_13742,1
csid_13743,1
csid_13744,1
csid_13745,1
csid_13746,1
csid_13747,1
csid_13748,1
csid_13749,1
csid_13750,1
csid_13751,1
csid_13752,1
csid_13753,1
csid_13754,1
csid_13755,1
csid_13756,1
csid_13757,1
csid_13758,1
csid_13759,1
csid_13760,1
csid_13761,1
csid_13762,1
csid_13763,1
csid_13764,1
csid_13765,1
csid_13766,1
csid_13767,1
csid_13768,1
csid_13769,1
csid_13770,1
csid_13771,1
csid_13772,1
csid_13773,1
csid_13774,1
csid_13775,1
csid_13776,1
csid_13777,1
csid_13778,1
csid_13779,1
csid_13780,1
csid_13781,1
csid_13782,1
csid_13783,1
csid_13784,1
csid_13785,1
csid_13786,1
csid_13787,1
csid_13788,1
csid_13789,1
csid_13790,1
csid_13791,1
csid_13792,1
csid_13793,1
csid_13794,1
csid_13795,1
csid_13796,1
csid_13797,1
csid_13798,1
csid_13799,1
csid_13800,1
csid_13801,1
csid_13802,1
csid_13803,1
csid_13804,1
csid_13805,1
csid_13806,1
csid_13807,1
csid_13808,1
csid_13809,1
csid_13810,1
csid_13811,1
csid_13812,1
csid_13813,1
csid_13814,1
csid_13815,1
csid_13816,1
csid_13817,1
csid_13818,1
csid_13819,1
csid_13820,1
csid_13821,1
csid_13822,1
csid_13823,1
csid_13824,1
csid_13825,1
csid_13826,1
csid_13827,1
csid_13828,1
csid_13829,1
csid_13830,1
csid_13831,1
csid_13832,1
csid_13833,1
csid_13834,1
csid_13835,1
csid_13836,1
csid_13837,1
csid_13838,1
csid_13839,1
csid_13840,1
csid_13841,1
csid_13842,1
csid_13843,1
csid_13844,1
csid_13845,1
csid_13846,1
csid_13847,1
csid_13848,1
csid_13849,1
csid_13850,1
csid_13851,1
csid_13852,1
csid_13853,1
csid_13854,1
csid_13855,1
csid_13856,1
csid_13857,1
csid_13858,1
csid_13859,1
csid_13860,1
csid_13861,1
csid_13862,1
csid_13863,1
csid_13864,1
csid_13865,1
csid_13866,1
csid_13867,1
csid_13868,1
csid_13869,1
csid_13870,1
csid_13871,1
csid_13872,1
csid_13873,1
csid_13874,1
csid_13875,1
csid_13876,1
csid_13877,1
csid_13878,1
csid_13879,1
csid_13880,1
csid_13881,1
csid_13882,1
csid_13883,1
csid_13884,1
csid_13885,1
csid_13886,1
csid_13887,1
csid_13888,1
csid_13889,1
csid_13890,1
csid_13891,1
csid_13892,1
csid_13893,1
csid_13894,1
csid_13895,1
csid_13896,1
csid_13897,1
csid_13898,1
csid_13899,1
csid_13900,1
csid_13901,1
csid_13902,1
csid_13903,1
csid_13904,1
csid_13905,1
csid_13906,1
csid_13907,1
csid_13908,1
csid_13909,1
csid_13910,1
csid_13911,1
csid_13912,1
csid_13913,1
csid_13914,1
csid_13915,1
csid_13916,1
csid_13917,1
csid_13918,1
csid_13919,1
csid_13920,1
csid_13921,1
csid_13922,1
csid_13923,1
csid_13924,1
csid_13925,1
csid_13926,1
csid_13927,1
csid_13928,1
csid_13929,1
csid_13930,1
csid_13931,1
csid_13932,1
csid_13933,1
csid_13934,1
csid_13935,1
csid_13936,1
csid_13937,1
csid_13938,1
csid_13939,1
csid_13940,1
csid_13941,1
csid_13942,1
csid_13943,1
csid_13944,1
csid_13945,1
csid_13946,1
csid_13947,1
csid_13948,1
csid_13949,1
csid_13950,1
csid_13951,1
csid_13952,1
csid_13953,1
csid_13954,1
csid_13955,1
csid_13956,1
csid_13957,1
csid_13958,1
csid_13959,1
csid_13960,1
csid_13961,1
csid_13962,1
csid_13963,1
csid_13964,1
csid_13965,1
csid_13966,1
csid_13967,1
csid_13968,1
csid_13969,1
csid_13970,1
csid_13971,1
csid_13972,1
csid_13973,1
csid_13974,1
csid_13975,1
csid_13976,1
csid_13977,1
csid_13978,1
csid_13979,1
csid_13980,1
csid_13981,1
csid_13982,1
csid_13983,1
csid_13984,1
csid_13985,1
csid_13986,1
csid_13987,1
csid_13988,1
csid_13989,1
csid_13990,1
csid_13991,1
csid_13992,1
csid_13993,1
csid_13994,1
csid_13995,1
csid_13996,1
csid_13997,1
csid_13998,1
csid_13999,1
csid_14000,1
csid_14001,1
csid_14002,1
csid_14003,1
csid_14004,1
csid_14005,1
csid_14006,1
csid_14007,1
csid_14008,1
csid_14009,1
csid_14010,1
csid_14011,1
csid_14012,1
csid_14013,1
csid_14014,1
csid_14015,1
csid_14016,1
csid_14017,1
csid_14018,1
csid_14019,1
csid_14020,1
csid_14021,1
csid_14022,1
csid_14023,1
csid_14024,1
csid_14025,1
csid_14026,1
csid_14027,1
csid_14028,1
csid_14029,1
csid_14030,1
csid_14031,1
csid_14032,1
csid_14033,1
csid_14034,1
csid_14035,1
csid_14036,1
csid_14037,1
csid_14038,1
csid_14039,1
csid_14040,1
csid_14041,1
csid_14042,1
csid_14043,1
csid_14044,1
csid_14045,1
csid_14046,1
csid_14047,1
csid_14048,1
csid_14049,1
csid_14050,1
csid_14051,1
csid_14052,1
csid_14053,1
csid_14054,1
csid_14055,1
csid_14056,1
csid_14057,1
csid_14058,1
csid_14059,1
csid_14060,1
csid_14061,1
csid_14062,1
csid_14063,1
csid_14064,1
csid_14065,1
csid_14066,1
csid_14067,1
csid_14068,1
csid_14069,1
csid_14070,1
csid_14071,1
csid_14072,1
csid_14073,1
csid_14074,1
csid_14075,1
csid_14076,1
csid_14077,1
csid_14078,1
csid_14079,1
csid_14080,1
csid_14081,1
csid_14082,1
csid_14083,1
csid_14084,1
csid_14085,1
csid_14086,1
csid_14087,1
csid_14088,1
csid_14089,1
csid_14090,1
csid_14091,1
csid_14092,1
csid_14093,1
csid_14094,1
csid_14095,1
csid_14096,1
csid_14097,1
csid_14098,1
csid_14099,1
csid_14100,1
csid_14101,1
csid_14102,1
csid_14103,1
csid_14104,1
csid_14105,1
csid_14106,1
csid_14107,1
csid_14108,1
csid_14109,1
csid_14110,1
csid_14111,1
csid_14112,1
csid_14113,1
csid_14114,1
csid_14115,1
csid_14116,1
csid_14117,1
csid_14118,1
csid_14119,1
csid_14120,1
csid_14121,1
csid_14122,1
csid_14123,1
csid_14124,1
csid_14125,1
csid_14126,1
csid_14127,1
csid_14128,1
csid_14129,1
csid_14130,1
csid_14131,1
csid_14132,1
csid_14133,1
csid_14134,1
csid_14135,1
csid_14136,1
csid_14137,1
csid_14138,1
csid_14139,1
csid_14140,1
csid_14141,1
csid_14142,1
csid_14143,1
csid_14144,1
csid_14145,1
csid_14146,1
csid_14147,1
csid_14148,1
csid_14149,1
csid_14150,1
csid_14151,1
csid_14152,1
csid_14153,1
csid_14154,1
csid_14155,1
csid_14156,1
csid_14157,1
csid_14158,1
csid_14159,1
csid_14160,1
csid_14161,1
csid_14162,1
csid_14163,1
csid_14164,1
csid_14165,1
csid_14166,1
csid_14167,1
csid_14168,1
csid_14169,1
csid_14170,1
csid_14171,1
csid_14172,1
csid_14173,1
csid_14174,1
csid_14175,1
csid_14176,1
csid_14177,1
csid_14178,1
csid_14179,1
csid_14180,1
csid_14181,1
csid_14182,1
csid_14183,1
csid_14184,1
csid_14185,1
csid_14186,1
csid_14187,1
csid_14188,1
csid_14189,1
csid_14190,1
csid_14191,1
csid_14192,1
csid_14193,1
csid_14194,1
csid_14195,1
csid_14196,1
csid_14197,1
csid_14198,1
csid_14199,1
csid_14200,1
csid_14201,1
csid_14202,1
csid_14203,1
csid_14204,1
csid_14205,1
csid_14206,1
csid_14207,1
csid_14208,1
csid_14209,1
csid_14210,1
csid_14211,1
csid_14212,1
csid_14213,1
csid_14214,1
csid_14215,1
csid_14216,1
csid_14217,1
csid_14218,1
csid_14219,1
csid_14220,1
csid_14221,1
csid_14222,1
csid_14223,1
csid_14224,1
csid_14225,1
csid_14226,1
csid_14227,1
csid_14228,1
csid_14229,1
csid_14230,1
csid_14231,1
csid_14232,1
csid_14233,1
