,customer_id,customer_category
1361,csid_12100,0
1362,csid_12101,0
1363,csid_12102,0
1364,csid_12103,0
1365,csid_12104,1
1366,csid_12105,0
1367,csid_12106,0
1368,csid_12107,0
1369,csid_12108,0
1370,csid_12109,0
1371,csid_12110,0
1372,csid_12111,0
1373,csid_12112,0
1374,csid_12113,0
1375,csid_12114,0
1376,csid_12115,0
1377,csid_12116,0
1378,csid_12117,0
1379,csid_12118,0
1380,csid_12119,0
1381,csid_12120,0
1382,csid_12121,0
1383,csid_12122,0
1384,csid_12123,0
1385,csid_12124,0
1386,csid_12125,0
1387,csid_12126,0
1388,csid_12127,0
1389,csid_12128,0
1390,csid_12129,0
1391,csid_12130,0
1392,csid_12131,0
1393,csid_12132,0
1394,csid_12133,0
1395,csid_12134,1
1396,csid_12135,0
1397,csid_12136,0
1398,csid_12137,0
1399,csid_12138,0
1400,csid_12139,0
1401,csid_12140,0
1402,csid_12141,0
1403,csid_12142,0
1404,csid_12143,0
1405,csid_12144,0
1406,csid_12145,0
1407,csid_12146,0
1408,csid_12147,1
1409,csid_12148,0
1410,csid_12149,0
1411,csid_12150,0
1412,csid_12151,0
1413,csid_12152,0
1414,csid_12153,0
1415,csid_12154,0
1416,csid_12155,0
1417,csid_12156,0
1418,csid_12157,0
1419,csid_12158,0
1420,csid_12159,0
1421,csid_12160,0
1422,csid_12161,0
1423,csid_12162,0
1424,csid_12163,0
1425,csid_12164,0
1426,csid_12165,0
1427,csid_12166,0
1428,csid_12167,0
1429,csid_12168,0
1430,csid_12169,0
1431,csid_12170,0
1432,csid_12171,0
1433,csid_12172,0
1434,csid_12173,0
1435,csid_12174,0
1436,csid_12175,0
1437,csid_12176,0
1438,csid_12177,0
1439,csid_12178,0
1440,csid_12179,0
1441,csid_12180,0
1442,csid_12181,0
1443,csid_12182,0
1444,csid_12183,0
1445,csid_12184,0
1446,csid_12185,0
1447,csid_12186,0
1448,csid_12187,0
1449,csid_12188,0
1450,csid_12189,0
1451,csid_12190,0
1452,csid_12191,0
1453,csid_12192,0
1454,csid_12193,0
1455,csid_12194,0
1456,csid_12195,0
1457,csid_12196,0
1458,csid_12197,0
1459,csid_12198,0
1460,csid_12199,0
1461,csid_12200,0
1462,csid_12201,0
1463,csid_12202,0
1464,csid_12203,0
1465,csid_12204,0
1466,csid_12205,0
1467,csid_12206,0
1468,csid_12207,0
1469,csid_12208,0
1470,csid_12209,0
1471,csid_12210,0
1472,csid_12211,0
1473,csid_12212,0
1474,csid_12213,0
1475,csid_12214,0
1476,csid_12215,0
1477,csid_12216,0
1478,csid_12217,0
1479,csid_12218,0
1480,csid_12219,0
1481,csid_12220,0
1482,csid_12221,0
1483,csid_12222,0
1484,csid_12223,0
1485,csid_12224,0
1486,csid_12225,0
1487,csid_12226,0
1488,csid_12227,0
1489,csid_12228,0
1490,csid_12229,0
1491,csid_12230,0
1492,csid_12231,0
1493,csid_12232,0
1494,csid_12233,0
1495,csid_12234,0
1496,csid_12235,0
1497,csid_12236,0
1498,csid_12237,0
1499,csid_12238,0
1500,csid_12239,0
1501,csid_12240,0
1502,csid_12241,0
1503,csid_12242,0
1504,csid_12243,0
1505,csid_12244,0
1506,csid_12245,0
1507,csid_12246,0
1508,csid_12247,0
1509,csid_12248,0
1510,csid_12249,0
1511,csid_12250,0
1512,csid_12251,0
1513,csid_12252,0
1514,csid_12253,0
1515,csid_12254,0
1516,csid_12255,0
1517,csid_12256,0
1518,csid_12257,0
1519,csid_12258,0
1520,csid_12259,1
1521,csid_12260,0
1522,csid_12261,0
1523,csid_12262,1
1524,csid_12263,0
1525,csid_12264,0
1526,csid_12265,0
1527,csid_12266,0
1528,csid_12267,0
1529,csid_12268,0
1530,csid_12269,0
1531,csid_12270,0
1532,csid_12271,0
1533,csid_12272,0
1534,csid_12273,0
1535,csid_12274,0
1536,csid_12275,0
1537,csid_12276,0
1538,csid_12277,0
1539,csid_12278,0
1540,csid_12279,0
1541,csid_12280,0
1542,csid_12281,0
1543,csid_12282,0
1544,csid_12283,0
1545,csid_12284,0
1546,csid_12285,0
1547,csid_12286,0
1548,csid_12287,0
1549,csid_12288,0
1550,csid_12289,0
1551,csid_12290,0
1552,csid_12291,0
1553,csid_12292,0
1554,csid_12293,0
1555,csid_12294,1
1556,csid_12295,0
1557,csid_12296,0
1558,csid_12297,1
1559,csid_12298,0
1560,csid_12299,0
1561,csid_12300,1
1562,csid_12301,0
1563,csid_12302,0
1564,csid_12303,0
1565,csid_12304,0
1566,csid_12305,0
1567,csid_12306,0
1568,csid_12307,0
1569,csid_12308,0
1570,csid_12309,0
1571,csid_12310,0
1572,csid_12311,0
1573,csid_12312,0
1574,csid_12313,1
1575,csid_12314,0
1576,csid_12315,0
1577,csid_12316,0
1578,csid_12317,0
1579,csid_12318,0
1580,csid_12319,0
1581,csid_12320,0
1582,csid_12321,0
1583,csid_12322,0
1584,csid_12323,0
1585,csid_12324,0
1586,csid_12325,0
1587,csid_12326,0
1588,csid_12327,0
1589,csid_12328,0
1590,csid_12329,0
1591,csid_12330,0
1592,csid_12331,0
1593,csid_12332,0
1594,csid_12333,0
1595,csid_12334,0
1596,csid_12335,0
1597,csid_12336,0
1598,csid_12337,0
1599,csid_12338,0
1600,csid_12339,0
1601,csid_12340,0
1602,csid_12341,0
1603,csid_12342,0
1604,csid_12343,0
1605,csid_12344,0
1606,csid_12345,0
1607,csid_12346,0
1608,csid_12347,0
1609,csid_12348,0
1610,csid_12349,0
1611,csid_12350,0
1612,csid_12351,0
1613,csid_12352,0
1614,csid_12353,0
1615,csid_12354,0
1616,csid_12355,0
1617,csid_12356,0
1618,csid_12357,0
1619,csid_12358,0
1620,csid_12359,0
1621,csid_12360,0
1622,csid_12361,0
1623,csid_12362,0
1624,csid_12363,0
1625,csid_12364,0
1626,csid_12365,0
1627,csid_12366,0
1628,csid_12367,0
1629,csid_12368,0
1630,csid_12369,0
1631,csid_12370,0
1632,csid_12371,0
1633,csid_12372,0
1634,csid_12373,0
1635,csid_12374,0
1636,csid_12375,0
1637,csid_12376,0
1638,csid_12377,0
1639,csid_12378,0
1640,csid_12379,0
1641,csid_12380,0
1642,csid_12381,0
1643,csid_12382,0
1644,csid_12383,0
1645,csid_12384,0
1646,csid_12385,0
1647,csid_12386,0
1648,csid_12387,0
1649,csid_12388,0
1650,csid_12389,0
1651,csid_12390,0
1652,csid_12391,0
1653,csid_12392,0
1654,csid_12393,0
1655,csid_12394,0
1656,csid_12395,0
1657,csid_12396,0
1658,csid_12397,0
1659,csid_12398,0
1660,csid_12399,0
1661,csid_12400,0
1662,csid_12401,0
1663,csid_12402,0
1664,csid_12403,0
1665,csid_12404,0
1666,csid_12405,0
1667,csid_12406,0
1668,csid_12407,0
1669,csid_12408,0
1670,csid_12409,0
1671,csid_12410,0
1672,csid_12411,1
1673,csid_12412,0
1674,csid_12413,0
1675,csid_12414,0
1676,csid_12415,1
1677,csid_12416,0
1678,csid_12417,0
1679,csid_12418,0
1680,csid_12419,0
1681,csid_12420,0
1682,csid_12421,0
1683,csid_12422,0
1684,csid_12423,0
1685,csid_12424,0
1686,csid_12425,0
1687,csid_12426,0
1688,csid_12427,0
1689,csid_12428,0
1690,csid_12429,0
1691,csid_12430,0
1692,csid_12431,1
1693,csid_12432,0
1694,csid_12433,0
1695,csid_12434,0
1696,csid_12435,0
1697,csid_12436,0
1698,csid_12437,0
1699,csid_12438,0
1700,csid_12439,1
1701,csid_12440,0
1702,csid_12441,0
1703,csid_12442,0
1704,csid_12443,0
1705,csid_12444,0
1706,csid_12445,0
1707,csid_12446,0
1708,csid_12447,0
1709,csid_12448,1
1710,csid_12449,0
1711,csid_12450,0
1712,csid_12451,0
1713,csid_12452,0
1714,csid_12453,0
1715,csid_12454,0
1716,csid_12455,0
1717,csid_12456,0
1718,csid_12457,0
1719,csid_12458,0
1720,csid_12459,0
1721,csid_12460,0
1722,csid_12461,0
1723,csid_12462,0
1724,csid_12463,0
1725,csid_12464,0
1726,csid_12465,0
1727,csid_12466,0
1728,csid_12467,0
1729,csid_12468,0
1730,csid_12469,0
1731,csid_12470,0
1732,csid_12471,0
1733,csid_12472,0
1734,csid_12473,0
1735,csid_12474,0
1736,csid_12475,1
1737,csid_12476,0
1738,csid_12477,0
1739,csid_12478,0
1740,csid_12479,0
1741,csid_12480,0
1742,csid_12481,0
1743,csid_12482,0
1744,csid_12483,0
1745,csid_12484,0
1746,csid_12485,0
1747,csid_12486,0
1748,csid_12487,0
1749,csid_12488,0
1750,csid_12489,0
1751,csid_12490,0
1752,csid_12491,0
1753,csid_12492,0
1754,csid_12493,0
1755,csid_12494,0
1756,csid_12495,0
1757,csid_12496,0
1758,csid_12497,0
1759,csid_12498,0
1760,csid_12499,0
1761,csid_12500,0
1762,csid_12501,0
1763,csid_12502,0
1764,csid_12503,0
1765,csid_12504,0
1766,csid_12505,0
1767,csid_12506,0
1768,csid_12507,0
1769,csid_12508,0
1770,csid_12509,0
1771,csid_12510,0
1772,csid_12511,0
1773,csid_12512,0
1774,csid_12513,0
1775,csid_12514,0
1776,csid_12515,0
1777,csid_12516,0
1778,csid_12517,0
1779,csid_12518,0
1780,csid_12519,0
1781,csid_12520,0
1782,csid_12521,0
1783,csid_12522,0
1784,csid_12523,0
1785,csid_12524,0
1786,csid_12525,0
1787,csid_12526,0
1788,csid_12527,0
1789,csid_12528,0
1790,csid_12529,0
1791,csid_12530,0
1792,csid_12531,0
1793,csid_12532,0
1794,csid_12533,0
1795,csid_12534,0
1796,csid_12535,0
1797,csid_12536,0
1798,csid_12537,0
1799,csid_12538,1
1800,csid_12539,0
1801,csid_12540,0
1802,csid_12541,0
1803,csid_12542,0
1804,csid_12543,0
1805,csid_12544,0
1806,csid_12545,0
1807,csid_12546,0
1808,csid_12547,0
1809,csid_12548,0
1810,csid_12549,0
1811,csid_12550,0
1812,csid_12551,0
1813,csid_12552,0
1814,csid_12553,0
1815,csid_12554,0
1816,csid_12555,0
1817,csid_12556,0
1818,csid_12557,0
1819,csid_12558,0
1820,csid_12559,0
1821,csid_12560,0
1822,csid_12561,0
1823,csid_12562,0
1824,csid_12563,0
1825,csid_12564,0
1826,csid_12565,0
1827,csid_12566,0
1828,csid_12567,0
1829,csid_12568,0
1830,csid_12569,0
1831,csid_12570,0
1832,csid_12571,0
1833,csid_12572,0
1834,csid_12573,0
1835,csid_12574,0
1836,csid_12575,0
1837,csid_12576,0
1838,csid_12577,0
1839,csid_12578,0
1840,csid_12579,0
1841,csid_12580,0
1842,csid_12581,0
1843,csid_12582,0
1844,csid_12583,0
1845,csid_12584,0
1846,csid_12585,0
1847,csid_12586,0
1848,csid_12587,0
1849,csid_12588,0
1850,csid_12589,0
1851,csid_12590,0
1852,csid_12591,0
1853,csid_12592,0
1854,csid_12593,0
1855,csid_12594,0
1856,csid_12595,0
1857,csid_12596,0
1858,csid_12597,0
1859,csid_12598,0
1860,csid_12599,0
1861,csid_12600,0
1862,csid_12601,0
1863,csid_12602,0
1864,csid_12603,0
1865,csid_12604,1
1866,csid_12605,0
1867,csid_12606,0
1868,csid_12607,0
1869,csid_12608,0
1870,csid_12609,0
1871,csid_12610,0
1872,csid_12611,0
1873,csid_12612,0
1874,csid_12613,0
1875,csid_12614,0
1876,csid_12615,0
1877,csid_12616,0
1878,csid_12617,0
1879,csid_12618,0
1880,csid_12619,0
1881,csid_12620,0
1882,csid_12621,0
1883,csid_12622,0
1884,csid_12623,0
1885,csid_12624,0
1886,csid_12625,0
1887,csid_12626,0
1888,csid_12627,0
1889,csid_12628,0
1890,csid_12629,0
1891,csid_12630,0
1892,csid_12631,0
1893,csid_12632,0
1894,csid_12633,0
1895,csid_12634,0
1896,csid_12635,0
1897,csid_12636,0
1898,csid_12637,0
1899,csid_12638,0
1900,csid_12639,0
1901,csid_12640,0
1902,csid_12641,0
1903,csid_12642,0
1904,csid_12643,0
1905,csid_12644,0
1906,csid_12645,0
1907,csid_12646,0
1908,csid_12647,0
1909,csid_12648,0
1910,csid_12649,0
1911,csid_12650,0
1912,csid_12651,0
1913,csid_12652,0
1914,csid_12653,0
1915,csid_12654,0
1916,csid_12655,0
1917,csid_12656,0
1918,csid_12657,0
1919,csid_12658,0
1920,csid_12659,0
1921,csid_12660,0
1922,csid_12661,0
1923,csid_12662,0
1924,csid_12663,0
1925,csid_12664,0
1926,csid_12665,0
1927,csid_12666,0
1928,csid_12667,0
1929,csid_12668,0
1930,csid_12669,0
1931,csid_12670,0
1932,csid_12671,0
1933,csid_12672,0
1934,csid_12673,0
1935,csid_12674,0
1936,csid_12675,0
1937,csid_12676,0
1938,csid_12677,0
1939,csid_12678,0
1940,csid_12679,0
1941,csid_12680,0
1942,csid_12681,0
1943,csid_12682,0
1944,csid_12683,0
1945,csid_12684,0
1946,csid_12685,0
1947,csid_12686,0
1948,csid_12687,0
1949,csid_12688,0
1950,csid_12689,0
1951,csid_12690,0
1952,csid_12691,0
1953,csid_12692,0
1954,csid_12693,0
1955,csid_12694,0
1956,csid_12695,0
1957,csid_12696,0
1958,csid_12697,0
1959,csid_12698,0
1960,csid_12699,0
1961,csid_12700,0
1962,csid_12701,1
1963,csid_12702,1
1964,csid_12703,0
1965,csid_12704,0
1966,csid_12705,0
1967,csid_12706,0
1968,csid_12707,1
1969,csid_12708,1
1970,csid_12709,0
1971,csid_12710,0
1972,csid_12711,0
1973,csid_12712,0
1974,csid_12713,0
1975,csid_12714,0
1976,csid_12715,0
1977,csid_12716,0
1978,csid_12717,0
1979,csid_12718,0
1980,csid_12719,0
1981,csid_12720,0
1982,csid_12721,0
1983,csid_12722,0
1984,csid_12723,0
1985,csid_12724,0
1986,csid_12725,1
1987,csid_12726,0
1988,csid_12727,0
1989,csid_12728,0
1990,csid_12729,0
1991,csid_12730,0
1992,csid_12731,0
1993,csid_12732,0
1994,csid_12733,0
1995,csid_12734,0
1996,csid_12735,0
1997,csid_12736,0
1998,csid_12737,0
1999,csid_12738,0
2000,csid_12739,0
2001,csid_12740,0
2002,csid_12741,1
2003,csid_12742,0
2004,csid_12743,0
2005,csid_12744,0
2006,csid_12745,0
2007,csid_12746,0
2008,csid_12747,0
2009,csid_12748,0
2010,csid_12749,0
2011,csid_12750,0
2012,csid_12751,0
2013,csid_12752,0
2014,csid_12753,0
2015,csid_12754,0
2016,csid_12755,0
2017,csid_12756,0
2018,csid_12757,0
2019,csid_12758,0
2020,csid_12759,1
2021,csid_12760,0
2022,csid_12761,0
2023,csid_12762,0
2024,csid_12763,0
2025,csid_12764,1
2026,csid_12765,0
2027,csid_12766,0
2028,csid_12767,0
2029,csid_12768,0
2030,csid_12769,0
2031,csid_12770,0
2032,csid_12771,1
2033,csid_12772,0
2034,csid_12773,0
2035,csid_12774,0
2036,csid_12775,0
2037,csid_12776,0
2038,csid_12777,0
2039,csid_12778,0
2040,csid_12779,0
2041,csid_12780,1
2042,csid_12781,1
2043,csid_12782,0
2044,csid_12783,0
2045,csid_12784,0
2046,csid_12785,1
2047,csid_12786,0
2048,csid_12787,0
2049,csid_12788,0
2050,csid_12789,0
2051,csid_12790,0
2052,csid_12791,0
2053,csid_12792,0
2054,csid_12793,0
2055,csid_12794,0
2056,csid_12795,0
2057,csid_12796,0
2058,csid_12797,0
2059,csid_12798,0
2060,csid_12799,0
2061,csid_12800,0
2062,csid_12801,0
2063,csid_12802,0
2064,csid_12803,0
2065,csid_12804,0
2066,csid_12805,0
2067,csid_12806,0
2068,csid_12807,0
2069,csid_12808,0
2070,csid_12809,0
2071,csid_12810,0
2072,csid_12811,0
2073,csid_12812,0
2074,csid_12813,1
2075,csid_12814,0
2076,csid_12815,0
2077,csid_12816,0
2078,csid_12817,0
2079,csid_12818,0
2080,csid_12819,1
2081,csid_12820,0
2082,csid_12821,0
2083,csid_12822,0
2084,csid_12823,1
2085,csid_12824,1
2086,csid_12825,0
2087,csid_12826,0
2088,csid_12827,0
2089,csid_12828,0
2090,csid_12829,0
2091,csid_12830,0
2092,csid_12831,0
2093,csid_12832,0
2094,csid_12833,0
2095,csid_12834,0
2096,csid_12835,0
2097,csid_12836,0
2098,csid_12837,0
2099,csid_12838,0
2100,csid_12839,0
2101,csid_12840,0
2102,csid_12841,0
2103,csid_12842,0
2104,csid_12843,0
2105,csid_12844,0
2106,csid_12845,0
2107,csid_12846,0
2108,csid_12847,0
2109,csid_12848,0
2110,csid_12849,0
2111,csid_12850,0
2112,csid_12851,0
2113,csid_12852,0
2114,csid_12853,0
2115,csid_12854,0
2116,csid_12855,0
2117,csid_12856,0
2118,csid_12857,0
2119,csid_12858,0
2120,csid_12859,0
2121,csid_12860,0
2122,csid_12861,0
2123,csid_12862,0
2124,csid_12863,0
2125,csid_12864,0
2126,csid_12865,0
2127,csid_12866,0
2128,csid_12867,0
2129,csid_12868,0
2130,csid_12869,0
2131,csid_12870,0
2132,csid_12871,0
2133,csid_12872,0
2134,csid_12873,0
2135,csid_12874,0
2136,csid_12875,0
2137,csid_12876,0
2138,csid_12877,0
2139,csid_12878,0
2140,csid_12879,0
2141,csid_12880,0
2142,csid_12881,0
2143,csid_12882,0
2144,csid_12883,0
2145,csid_12884,0
2146,csid_12885,0
2147,csid_12886,0
2148,csid_12887,0
2149,csid_12888,0
2150,csid_12889,0
2151,csid_12890,0
2152,csid_12891,0
2153,csid_12892,0
2154,csid_12893,0
2155,csid_12894,0
2156,csid_12895,0
2157,csid_12896,0
2158,csid_12897,0
2159,csid_12898,0
2160,csid_12899,0
2161,csid_12900,0
2162,csid_12901,0
2163,csid_12902,0
2164,csid_12903,0
2165,csid_12904,0
2166,csid_12905,0
2167,csid_12906,0
2168,csid_12907,0
2169,csid_12908,0
2170,csid_12909,0
2171,csid_12910,0
2172,csid_12911,0
2173,csid_12912,0
2174,csid_12913,0
2175,csid_12914,0
2176,csid_12915,0
2177,csid_12916,0
2178,csid_12917,0
2179,csid_12918,0
2180,csid_12919,0
2181,csid_12920,0
2182,csid_12921,0
2183,csid_12922,0
2184,csid_12923,0
2185,csid_12924,0
2186,csid_12925,0
2187,csid_12926,0
2188,csid_12927,0
2189,csid_12928,0
2190,csid_12929,0
2191,csid_12930,0
2192,csid_12931,0
2193,csid_12932,0
2194,csid_12933,0
2195,csid_12934,0
2196,csid_12935,0
2197,csid_12936,0
2198,csid_12937,0
2199,csid_12938,0
2200,csid_12939,0
2201,csid_12940,0
2202,csid_12941,0
2203,csid_12942,0
2204,csid_12943,0
2205,csid_12944,0
2206,csid_12945,0
2207,csid_12946,0
2208,csid_12947,0
2209,csid_12948,0
2210,csid_12949,0
2211,csid_12950,0
2212,csid_12951,0
2213,csid_12952,0
2214,csid_12953,0
2215,csid_12954,0
2216,csid_12955,0
2217,csid_12956,0
2218,csid_12957,0
2219,csid_12958,0
2220,csid_12959,0
2221,csid_12960,0
2222,csid_12961,1
2223,csid_12962,0
2224,csid_12963,0
2225,csid_12964,0
2226,csid_12965,0
2227,csid_12966,0
2228,csid_12967,0
2229,csid_12968,0
2230,csid_12969,0
2231,csid_12970,0
2232,csid_12971,0
2233,csid_12972,0
2234,csid_12973,0
2235,csid_12974,0
2236,csid_12975,0
2237,csid_12976,0
2238,csid_12977,0
2239,csid_12978,0
2240,csid_12979,0
2241,csid_12980,0
2242,csid_12981,0
2243,csid_12982,0
2244,csid_12983,0
2245,csid_12984,0
2246,csid_12985,0
2247,csid_12986,0
2248,csid_12987,0
2249,csid_12988,0
2250,csid_12989,0
2251,csid_12990,0
2252,csid_12991,0
2253,csid_12992,0
2254,csid_12993,0
2255,csid_12994,0
2256,csid_12995,0
2257,csid_12996,0
2258,csid_12997,0
2259,csid_12998,0
2260,csid_12999,0
2261,csid_13000,0
2262,csid_13001,0
2263,csid_13002,0
2264,csid_13003,0
2265,csid_13004,0
2266,csid_13005,0
2267,csid_13006,0
2268,csid_13007,0
2269,csid_13008,0
2270,csid_13009,0
2271,csid_13010,0
2272,csid_13011,0
2273,csid_13012,0
2274,csid_13013,0
2275,csid_13014,0
2276,csid_13015,0
2277,csid_13016,0
2278,csid_13017,0
2279,csid_13018,0
2280,csid_13019,0
2281,csid_13020,0
2282,csid_13021,0
2283,csid_13022,0
2284,csid_13023,0
2285,csid_13024,0
2286,csid_13025,0
2287,csid_13026,0
2288,csid_13027,0
2289,csid_13028,0
2290,csid_13029,0
2291,csid_13030,0
2292,csid_13031,0
2293,csid_13032,0
2294,csid_13033,1
2295,csid_13034,0
2296,csid_13035,0
2297,csid_13036,0
2298,csid_13037,0
2299,csid_13038,0
2300,csid_13039,0
2301,csid_13040,0
2302,csid_13041,0
2303,csid_13042,0
2304,csid_13043,0
2305,csid_13044,0
2306,csid_13045,0
2307,csid_13046,0
2308,csid_13047,1
2309,csid_13048,0
2310,csid_13049,0
2311,csid_13050,0
2312,csid_13051,0
2313,csid_13052,0
2314,csid_13053,0
2315,csid_13054,0
2316,csid_13055,0
2317,csid_13056,0
2318,csid_13057,0
2319,csid_13058,0
2320,csid_13059,0
2321,csid_13060,0
2322,csid_13061,0
2323,csid_13062,0
2324,csid_13063,0
2325,csid_13064,0
2326,csid_13065,0
2327,csid_13066,0
2328,csid_13067,0
2329,csid_13068,0
2330,csid_13069,0
2331,csid_13070,0
2332,csid_13071,0
2333,csid_13072,0
2334,csid_13073,0
2335,csid_13074,0
2336,csid_13075,0
2337,csid_13076,0
2338,csid_13077,0
2339,csid_13078,0
2340,csid_13079,0
2341,csid_13080,0
2342,csid_13081,0
2343,csid_13082,0
2344,csid_13083,0
2345,csid_13084,0
2346,csid_13085,0
2347,csid_13086,0
2348,csid_13087,0
2349,csid_13088,0
2350,csid_13089,0
2351,csid_13090,0
2352,csid_13091,0
2353,csid_13092,0
2354,csid_13093,0
2355,csid_13094,0
2356,csid_13095,0
2357,csid_13096,0
2358,csid_13097,0
2359,csid_13098,0
2360,csid_13099,0
2361,csid_13100,0
2362,csid_13101,0
2363,csid_13102,0
2364,csid_13103,0
2365,csid_13104,1
2366,csid_13105,1
2367,csid_13106,0
2368,csid_13107,0
2369,csid_13108,0
2370,csid_13109,0
2371,csid_13110,0
2372,csid_13111,0
2373,csid_13112,0
2374,csid_13113,0
2375,csid_13114,0
2376,csid_13115,0
2377,csid_13116,0
2378,csid_13117,0
2379,csid_13118,0
2380,csid_13119,0
2381,csid_13120,0
2382,csid_13121,0
2383,csid_13122,0
2384,csid_13123,0
2385,csid_13124,0
2386,csid_13125,0
2387,csid_13126,0
2388,csid_13127,0
2389,csid_13128,0
2390,csid_13129,0
2391,csid_13130,0
2392,csid_13131,0
2393,csid_13132,0
2394,csid_13133,0
2395,csid_13134,0
2396,csid_13135,0
2397,csid_13136,0
2398,csid_13137,0
2399,csid_13138,0
2400,csid_13139,0
2401,csid_13140,0
2402,csid_13141,0
2403,csid_13142,0
2404,csid_13143,0
2405,csid_13144,0
2406,csid_13145,0
2407,csid_13146,0
2408,csid_13147,0
2409,csid_13148,0
2410,csid_13149,1
2411,csid_13150,0
2412,csid_13151,0
2413,csid_13152,0
2414,csid_13153,0
2415,csid_13154,0
2416,csid_13155,0
2417,csid_13156,0
2418,csid_13157,0
2419,csid_13158,0
2420,csid_13159,1
2421,csid_13160,0
2422,csid_13161,1
2423,csid_13162,1
2424,csid_13163,0
2425,csid_13164,1
2426,csid_13165,0
2427,csid_13166,0
2428,csid_13167,0
2429,csid_13168,1
2430,csid_13169,0
2431,csid_13170,0
2432,csid_13171,0
2433,csid_13172,0
2434,csid_13173,0
2435,csid_13174,0
2436,csid_13175,0
2437,csid_13176,0
2438,csid_13177,0
2439,csid_13178,0
2440,csid_13179,0
2441,csid_13180,0
2442,csid_13181,0
2443,csid_13182,1
2444,csid_13183,0
2445,csid_13184,0
2446,csid_13185,1
2447,csid_13186,0
2448,csid_13187,0
2449,csid_13188,1
2450,csid_13189,0
2451,csid_13190,0
2452,csid_13191,0
2453,csid_13192,0
2454,csid_13193,0
2455,csid_13194,0
2456,csid_13195,0
2457,csid_13196,0
2458,csid_13197,0
2459,csid_13198,0
2460,csid_13199,0
2461,csid_13200,0
2462,csid_13201,0
2463,csid_13202,0
2464,csid_13203,0
2465,csid_13204,0
2466,csid_13205,0
2467,csid_13206,0
2468,csid_13207,0
2469,csid_13208,0
2470,csid_13209,0
2471,csid_13210,0
2472,csid_13211,0
2473,csid_13212,0
2474,csid_13213,0
2475,csid_13214,0
2476,csid_13215,0
2477,csid_13216,0
2478,csid_13217,0
2479,csid_13218,0
2480,csid_13219,0
2481,csid_13220,0
2482,csid_13221,0
2483,csid_13222,0
2484,csid_13223,0
2485,csid_13224,0
2486,csid_13225,0
2487,csid_13226,0
2488,csid_13227,0
2489,csid_13228,0
2490,csid_13229,0
2491,csid_13230,0
2492,csid_13231,0
2493,csid_13232,0
2494,csid_13233,0
2495,csid_13234,0
2496,csid_13235,0
2497,csid_13236,0
2498,csid_13237,0
2499,csid_13238,0
2500,csid_13239,0
2501,csid_13240,0
2502,csid_13241,0
2503,csid_13242,0
2504,csid_13243,0
2505,csid_13244,0
2506,csid_13245,0
2507,csid_13246,0
2508,csid_13247,0
2509,csid_13248,0
2510,csid_13249,0
2511,csid_13250,0
2512,csid_13251,0
2513,csid_13252,0
2514,csid_13253,0
2515,csid_13254,0
2516,csid_13255,0
2517,csid_13256,0
2518,csid_13257,0
2519,csid_13258,0
2520,csid_13259,0
2521,csid_13260,0
2522,csid_13261,0
2523,csid_13262,0
2524,csid_13263,0
2525,csid_13264,0
2526,csid_13265,0
2527,csid_13266,0
2528,csid_13267,0
2529,csid_13268,0
2530,csid_13269,0
2531,csid_13270,0
2532,csid_13271,0
2533,csid_13272,0
2534,csid_13273,0
2535,csid_13274,0
2536,csid_13275,0
2537,csid_13276,0
2538,csid_13277,0
2539,csid_13278,0
2540,csid_13279,0
2541,csid_13280,0
2542,csid_13281,0
2543,csid_13282,1
2544,csid_13283,0
2545,csid_13284,0
2546,csid_13285,0
2547,csid_13286,0
2548,csid_13287,0
2549,csid_13288,0
2550,csid_13289,0
2551,csid_13290,0
2552,csid_13291,0
2553,csid_13292,0
2554,csid_13293,0
2555,csid_13294,0
2556,csid_13295,0
2557,csid_13296,0
2558,csid_13297,0
2559,csid_13298,0
2560,csid_13299,0
2561,csid_13300,0
2562,csid_13301,0
2563,csid_13302,0
2564,csid_13303,0
2565,csid_13304,0
2566,csid_13305,0
2567,csid_13306,0
2568,csid_13307,0
2569,csid_13308,0
2570,csid_13309,0
2571,csid_13310,0
2572,csid_13311,0
2573,csid_13312,0
2574,csid_13313,0
2575,csid_13314,0
2576,csid_13315,0
2577,csid_13316,0
2578,csid_13317,0
2579,csid_13318,0
2580,csid_13319,0
2581,csid_13320,0
2582,csid_13321,0
2583,csid_13322,0
2584,csid_13323,0
2585,csid_13324,0
2586,csid_13325,0
2587,csid_13326,0
2588,csid_13327,0
2589,csid_13328,0
2590,csid_13329,0
2591,csid_13330,0
2592,csid_13331,0
2593,csid_13332,0
2594,csid_13333,0
2595,csid_13334,0
2596,csid_13335,0
2597,csid_13336,0
2598,csid_13337,0
2599,csid_13338,0
2600,csid_13339,0
2601,csid_13340,0
2602,csid_13341,0
2603,csid_13342,0
2604,csid_13343,0
2605,csid_13344,0
2606,csid_13345,1
2607,csid_13346,0
2608,csid_13347,0
2609,csid_13348,0
2610,csid_13349,0
2611,csid_13350,0
2612,csid_13351,0
2613,csid_13352,0
2614,csid_13353,0
2615,csid_13354,0
2616,csid_13355,0
2617,csid_13356,0
2618,csid_13357,0
2619,csid_13358,0
2620,csid_13359,0
2621,csid_13360,0
2622,csid_13361,0
2623,csid_13362,0
2624,csid_13363,0
2625,csid_13364,0
2626,csid_13365,0
2627,csid_13366,0
2628,csid_13367,0
2629,csid_13368,0
2630,csid_13369,0
2631,csid_13370,0
